datetime,actual_load,predicted_load,mode,T_low,T_high,throughput,drop,energy,efficiency
2013-11-27 07:30:00,845.3091787149624,587.1955806426469,normal,345.18315178692586,1624.9281774977514,845.3091787149624,0.0,90,9.392324207944027
2013-11-27 07:40:00,861.6080157526119,738.783836492014,normal,345.18315178692586,1624.9281774977514,861.6080157526119,0.0,90,9.573422397251242
2013-11-27 07:50:00,720.0956892464775,838.3416961674606,normal,345.18315178692586,1624.9281774977514,720.0956892464775,0.0,90,8.00106321384975
2013-11-27 08:00:00,1102.6837332995312,841.0301405119396,normal,345.18315178692586,1624.9281774977514,1102.6837332995312,0.0,90,12.252041481105902
2013-11-27 08:10:00,940.6306299165725,1032.3361796810548,normal,345.18315178692586,1624.9281774977514,940.6306299165725,0.0,90,10.451451443517472
2013-11-27 08:20:00,1016.4836211673916,1021.4988138245798,normal,345.18315178692586,1624.9281774977514,1016.4836211673916,0.0,90,11.294262457415462
2013-11-27 08:30:00,1039.9419711948765,1125.9238993656297,normal,345.18315178692586,1624.9281774977514,1039.9419711948765,0.0,90,11.554910791054184
2013-11-27 08:40:00,1107.9241077987383,1126.4208237452347,normal,345.18315178692586,1624.9281774977514,1107.9241077987383,0.0,90,12.310267864430426
2013-11-27 08:50:00,1179.2334583722659,1192.5285685875906,normal,345.18315178692586,1624.9281774977514,1179.2334583722659,0.0,90,13.102593981914065
2013-11-27 09:00:00,1288.820236536552,1236.3076876123903,normal,345.18315178692586,1624.9281774977514,1288.820236536552,0.0,90,14.320224850406134
2013-11-27 09:10:00,1197.7249447713916,1305.000399139945,normal,345.18315178692586,1624.9281774977514,1197.7249447713916,0.0,90,13.308054941904352
2013-11-27 09:20:00,1638.1671547070914,1262.7905670166858,normal,345.18315178692586,1624.9281774977514,1447.3297106108769,190.83744409621454,90,16.081441229009744
2013-11-27 09:30:00,1479.3053363340207,1519.517455810624,normal,345.18315178692586,1624.9281774977514,1447.3297106108769,31.97562572314382,90,16.081441229009744
2013-11-27 09:40:00,1383.381961391716,1506.2870358971502,normal,345.18315178692586,1624.9281774977514,1383.381961391716,0.0,90,15.370910682130178
2013-11-27 09:50:00,1560.0784314682005,1528.5753295170687,normal,345.18315178692586,1624.9281774977514,1447.3297106108769,112.74872085732363,90,16.081441229009744
2013-11-27 10:00:00,1552.8888639828547,1563.1170814915317,normal,345.18315178692586,1624.9281774977514,1447.3297106108769,105.5591533719778,90,16.081441229009744
2013-11-27 10:10:00,1684.084229193039,1597.6789455584487,normal,345.18315178692586,1624.9281774977514,1447.3297106108769,236.75451858216206,90,16.081441229009744
2013-11-27 10:20:00,1741.3566999800946,1698.9937363771005,performance,345.18315178692586,1624.9281774977514,1741.3566999800946,0.0,140,12.438262142714962
2013-11-27 10:30:00,1985.2617217010932,1759.457795532091,performance,345.18315178692586,1624.9281774977514,1985.2617217010932,0.0,140,14.180440869293523
2013-11-27 10:40:00,1880.3251838350798,1899.633339333937,performance,345.18315178692586,1624.9281774977514,1880.3251838350798,0.0,140,13.43089417025057
2013-11-27 10:50:00,2212.2988492114373,1937.25094978645,performance,345.18315178692586,1624.9281774977514,2212.2988492114373,0.0,140,15.802134637224553
2013-11-27 11:00:00,2279.2592146331867,2125.6819381885716,performance,345.18315178692586,1624.9281774977514,2279.2592146331867,0.0,140,16.280422961665618
2013-11-27 11:10:00,2057.1843726533634,2200.081970811775,performance,345.18315178692586,1624.9281774977514,2057.1843726533634,0.0,140,14.694174090381168
2013-11-27 11:20:00,2163.9535135339142,2211.8515271948927,performance,345.18315178692586,1624.9281774977514,2163.9535135339142,0.0,140,15.456810810956531
2013-11-27 11:30:00,2640.018577658135,2248.8026898557355,performance,345.18315178692586,1624.9281774977514,2315.727536977403,324.2910406807323,140,16.54091097841002
2013-11-27 11:40:00,2663.2031284480877,2479.2549059872417,performance,345.18315178692586,1624.9281774977514,2315.727536977403,347.4755914706848,140,16.54091097841002
2013-11-27 11:50:00,2816.3621621627717,2614.5254414446745,performance,345.18315178692586,1624.9281774977514,2315.727536977403,500.6346251853688,140,16.54091097841002
2013-11-27 12:00:00,2585.8537483526275,2817.834047205708,performance,345.18315178692586,1624.9281774977514,2315.727536977403,270.12621137522456,140,16.54091097841002
